"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","On time","","","","","","","0.000",""," OK ","","","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","08/10/2025","","","","","","0.000",""," OK ","07/10/2025","09/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","On time","07/10/2025","","","","","","0.000",""," OK ","06/10/2025","08/10/2025","","","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready","Ready"
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","0.000","","","","","","","","","","0.000","","  ","","","","","","","","","","","","","","","","","","","",""
