"Công ty TNHH ASIANA GOLD","","","","","","","","","","","","","","","","","","","","","","Nấu mới","1012.83","1.519","","","","","","","","",""
"12/01/2026","Đinh Công Thành","","HW88-N16H","Hội chế vàng trắng , làm dây","","","HW88-N16H","Xuất nấu","","54.78","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","416W","","DMM","","","",""
"12/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","128.56","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","416W","","DMM","","","",""
"12/01/2026","Đinh Công Thành","","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu","","68.93","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","750Y","","DMM","","","",""
"12/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","222.88","","","0.40","0.15%","0.335","0.065","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","416W","T","DMM","","","",""
"12/01/2026","Đinh Công Thành","","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu","","","68.90","","","0.03","0.15%","0.103","-0.073","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","750Y","T","DMM","","","",""
"12/01/2026","Đinh Công Thành","","HW88-N16H","Hội chế vàng trắng , làm dây","","","HW88-N16H","Xuất nấu","","11.01","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","Hội","","DMM","","","",""
"12/01/2026","Đinh Công Thành","","BAC9999","Bạc9999","","","BAC9999","Xuất nấu","","30.78","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","Hội","","DMM","","","",""
"12/01/2026","Đinh Công Thành","","CU","Đồng bi","","","Cu","Xuất nấu","","13.23","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","Hội","","DMM","","","",""
"12/01/2026","Đinh Công Thành","","HW88-N16H","Hội chế vàng trắng , làm dây","","","HW88-N16H","Nhập sau nấu","","","54.78","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","N","Nấu mới","","Hội","T","DMM","","","",""
"13/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","159.50","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"13/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","159.17","","","0.33","0.13%","0.207","0.123","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","178.44","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu","","57.02","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","178.29","","","0.15","0.13%","0.232","-0.082","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu","","","57.00","","","0.02","0.13%","0.074126","-0.054","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","182.07","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","22.61","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Xuất nấu","","68.94","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR20750Y","Bi 2.0 caro,750Y","","","18K","Xuất nấu","","4.50","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR30750Y","Bi 3.0 caro,750Y","","","18K","Xuất nấu","","2.00","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR35750Y","Bi 3.5 caro,750Y","","","18K","Xuất nấu","","3.05","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR50750Y","Bi 5.0 caro,750Y","","","18K","Xuất nấu","","0.42","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIX20750W","Bi 2.0 xoáy,750W","","","18K","Xuất nấu","","0.92","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIS30750W","Bi 3.0 chữ S,750W","","","18K","Xuất nấu","","1.08","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIS50750W","Bi 5.0 chữ S,750W","","","18K","Xuất nấu","","2.37","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR30750W","Bi 3.0 caro,750W","","","18K","Xuất nấu","","0.90","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIX30750W","Bi 3.0 xoáy,750W","","","18K","Xuất nấu","","1.30","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR35750W","Bi 3.5 caro,750W","","","18K","Xuất nấu","","2.97","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR40750W","Bi 4.0 caro,750W","","","18K","Xuất nấu","","1.70","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIS40750W","Bi 4.0 chữ S,750W","","","18K","Xuất nấu","","0.43","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BISN60750W","Bi 6.0 sọc ngang,750W","","","18K","Xuất nấu","","3.20","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIS60750W","Bi 6.0 chữ S,750W","","","18K","Xuất nấu","","0.60","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL750W","Nguyên liệu vàng 750 trắng","","","18K","Xuất nấu","","19.32","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","PKCOK750Y","Phụ kiện cò khóa,750Y","","","18K","Xuất nấu","","2.72","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","PKKCC750W","Phụ kiện khóa càng cua,750W","","","18K","Xuất nấu","","8.72","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIS50680Y","Bi 5.0 chữ S,680Y","","","16K","Xuất nấu","","1.84","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIDH60680Y","Bi 6.0 dưa hấu,680Y","","","16K","Xuất nấu","","0.23","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BISN60680Y","Bi 6.0 sọc ngang,680Y","","","16K","Xuất nấu","","1.18","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIDH80680Y","Bi 8.0 dưa hấu,680Y","","","16K","Xuất nấu","","1.35","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL680Y","Nguyên liệu vàng 680 vàng","","","16K","Xuất nấu","","12.50","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BISN40610Y","Bi 4.0 sọc ngang,610Y","","","15K","Xuất nấu","","2.60","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","610Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BIS30610Y","Bi 3.0 chữ S,610Y","","","15K","Xuất nấu","","1.26","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","610Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","BICR60610Y","Bi 6.0 caro,610Y","","","15K","Xuất nấu","","3.67","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","610Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","PKKGN610Y","Phụ kiện khóa giọt nước,610Y","","","15K","Xuất nấu","","34.22","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","610Y","","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","181.97","","","0.10","0.13%","0.237","-0.137","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","22.57","","","0.04","0.13%","0.029","0.011","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL750Y","Nguyên liệu vàng 750 vàng","","","18K","Nhập sau nấu","","","68.93","","","0.01","0.13%","0.090","-0.080","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL750W","Nguyên liệu vàng 750 trắng","","","18K","Nhập sau nấu","","","55.87","","","0.33","0.13%","0.073","0.257","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL610Y","Nguyên liệu vàng 610 vàng","","","15K","Nhập sau nấu","","","41.56","","","0.19","0.13%","0.054","0.136","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","610Y","T","DMM","","","",""
"14/01/2026","Đinh Công Thành","","NL680Y","Nguyên liệu vàng 680 vàng","","","16K","Nhập sau nấu","","","17.09","","","0.01","0.13%","0.022","-0.012","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","T","DMM","","","",""
"16/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","142.23","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"16/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","141.89","","","0.34","0.13%","0.185","0.155","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
"16/01/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT750W","Nguyên liệu Bột vàng 750 trắng","","","18K","Xuất nấu","","78.77","","","","","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"16/01/2026","Lương Trí Hiển","NẤU BỘT BÀO","NL750W","Nguyên liệu vàng 750 trắng","","","18K","Nhập sau nấu","","","74.99","","","3.78","0.13%","0.102401","3.678","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","T","DMM","","","",""
"16/01/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT750Y","Nguyên liệu Bột vàng 750 vàng","","","18K","Xuất nấu","","9.49","","","","","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750Y","","DMM","","","",""
"16/01/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT750W","Nguyên liệu Bột vàng 750 trắng","","","18K","Xuất nấu","","69.76","","","","","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","","DMM","","","",""
"16/01/2026","Lương Trí Hiển","NẤU BỘT BÀO","NLBOT750W","Nguyên liệu Bột vàng 750 trắng","","","18K","Nhập sau nấu","","","78.77","","","0.48","0.13%","0.103025","0.377","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","750W","T","DMM","","","",""
"17/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Xuất nấu","","50.73","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"17/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","50.61","","","0.12","0.13%","0.065949","0.054","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
"19/01/2026","Heng Gia Lập","","NL-PD-PT900","Nguyên liệu PT900-PD","","","PT900-PD","Xuất nấu","","127.04","","","","","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","PT90-PD","","DMM","","","",""
"19/01/2026","Heng Gia Lập","","NL-PD-PT900","Nguyên liệu PT900-PD","","","PT900-PD","Nhập sau nấu","","","126.95","","","0.09","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","PT90-PD","T","DMM","","","",""
"19/01/2026","Heng Gia Lập","","NL-PD-PT900","Nguyên liệu PT900-PD","","","PT900-PD","Xuất nấu","","126.95","","","","","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","PT90-PD","","DMM","","","",""
"19/01/2026","Heng Gia Lập","","NL-PD-PT900","Nguyên liệu PT900-PD","","","PT900-PD","Nhập sau nấu","","","126.90","","","0.05","","","","Treo nợ","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","PT90-PD","T","DMM","","","",""
"19/01/2026","Đinh Công Thành","","NL680Y","Nguyên liệu vàng 680 vàng","","","16K","Xuất nấu","","18.94","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","","DMM","","","",""
"19/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","88.78","","","","","","","","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","","DMM","","","",""
"19/01/2026","Đinh Công Thành","","NL680Y","Nguyên liệu vàng 680 vàng","","","16K","Xuất nấu","","","18.86","","","0.08","0.13%","0.025","0.055","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","680Y","T","DMM","","","",""
"19/01/2026","Đinh Công Thành","","NL416W","Nguyên liệu vàng 416 trắng","","","10K","Nhập sau nấu","","","88.74","","","0.04","0.13%","0.115","-0.075","Xác định","Tháng 01"," Năm 2026","Tháng 01 Năm 2026","","1","O","Nấu quay đầu","","416W","T","DMM","","","",""
